name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Madrid, Comunidad de Madrid, España",2019-11-05T05:00:00,8.3,6.9,2.3,65.92,0,0,,,0,16.6,8.7,273,1009.2,40,27.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-05T06:00:00,8.3,6.5,4.7,78.06,0,0,,0,0,21.1,11.1,258,1009.9,63.6,19.8,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08224099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-05T07:00:00,9.2,8.8,4.2,70.71,0,0,,0,0,11.4,5.4,260,1010.7,77,25.2,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08224099999,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-05T08:00:00,7.7,6,5.2,83.74,0,0,,0,0,21.1,9.8,252,1010.4,34.6,14.9,18,0.1,0,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-05T09:00:00,8.5,7.1,5,78.24,0,0,,0,0,17.7,8.8,263,1011.2,37.2,14.9,95,0.3,1,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-05T10:00:00,9.2,6.4,5.7,78.47,0,0,,0,0,39.2,20.3,232,1012.2,47.6,21,260,0.9,3,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08226099999,08219099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-05T11:00:00,10.6,10.6,6,73.19,0,0,,0,0,22.8,9.6,255,1011.9,70.4,14.9,370,1.3,4,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-05T12:00:00,11.2,11.2,6,70.36,0.004,100,rain,0,0,36.3,17,266,1011.8,82.2,14.9,168,0.6,2,,"Rain, Partially cloudy",rain,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-05T13:00:00,12.2,12.2,5.8,64.89,0,0,,0,0,27.7,13.3,272,1011.3,72.2,30.5,188,0.7,2,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-05T14:00:00,13.7,13.7,5.7,58.39,0,0,,0,0,30.8,12.6,292,1010.7,79.6,14.9,481,1.7,5,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-05T15:00:00,14.1,14.1,5,54.35,0,0,,0,0,36.7,17.2,279,1010.7,79.6,11.2,261,0.9,3,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-05T16:00:00,13.6,13.6,4.1,52.69,0,0,,0,0,50.8,22.6,275,1010.7,78.1,19.7,296,1.1,3,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08226099999,08219099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-05T17:00:00,14.4,14.4,4.2,50.61,0,0,,0,0,28.7,14.4,293,1011.7,87.4,14.7,263,0.9,3,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-05T18:00:00,12.5,12.5,4.8,59.46,0,0,,0,0,36.7,15,304,1012.1,78.1,11.7,68,0.2,1,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-05T19:00:00,10.6,10.6,5.9,73.07,1.752,100,rain,0,0,26.3,10.8,306,1013.6,82.3,18.3,0.1,0,0,,"Rain, Partially cloudy",rain,"08221099999,08224099999,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-05T20:00:00,10.6,10.6,6.3,74.4,0,0,,0,0,21.1,9.4,293,1013.9,79.6,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08224099999,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-05T21:00:00,10.7,10.7,5,67.85,0,0,,0,0,22.5,12.5,292,1014.1,19.4,19.8,0,0,0,,Clear,clear-night,"08221099999,08224099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-05T22:00:00,10.4,10.4,5.1,69.85,0,0,,0,0,20.9,17,322,1014.8,26.9,17.3,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,LEMD,08226099999,LETO,08213099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-05T23:00:00,9.8,7.9,3.2,63.48,0,0,,0,0,36,13.8,310,1015,40,27.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-06T00:00:00,9.9,8.5,3.3,63.57,0,0,,0,0,29.1,10.1,284,1015,60,27.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-06T01:00:00,9.4,7.6,3.1,64.82,0,0,,,0,24.2,11.8,278,1015.5,50,27.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-06T02:00:00,9.2,7.5,3.1,65.62,0,0,,,0,22.1,11.5,287,1015.4,40,27.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-06T03:00:00,8.8,7.7,2.7,65.22,0,0,,,0,22.1,7.7,279,1015.7,40,27.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-06T04:00:00,9.1,6.4,3.8,69.21,0,0,,,0,14,18.7,273,1015.7,8,17.3,0,0,0,,Clear,clear-night,"08221099999,LEMD,08226099999,LETO,08213099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-06T05:00:00,7.5,5.8,2.4,69.72,0,0,,,0,19,9.4,307,1016.3,10,27.6,0,0,0,,Clear,clear-night,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-06T06:00:00,8.1,7.5,3.2,70.8,0,0,,0,0,12.5,5.6,310,1016.3,80,19.8,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08224099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-06T07:00:00,8,6.6,3,70.97,0.006,100,rain,0,0,15.2,8.1,292,1017,80,30,0,0,0,,"Rain, Partially cloudy",rain,"08221099999,08224099999,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-06T08:00:00,8.5,8.5,3.6,71.39,0,0,,0,0,11.8,4.3,289,1016.5,80,14.9,12,0,0,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-06T09:00:00,9.2,8,3.6,68.16,0,0,,0,0,16.6,8.5,297,1017.2,90,14.9,58,0.2,1,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-06T10:00:00,10.2,10.2,3.8,64.2,0,0,,0,0,18.7,13.8,314,1017.1,78,18.9,218,0.8,2,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08226099999,08219099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-06T11:00:00,11.5,11.5,3.5,58.01,0,0,,0,0,24.2,9.7,310,1017,60,14.9,296,1.1,3,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-06T12:00:00,12.6,12.6,4,55.6,0,0,,0,0,14.9,4.3,345,1016.9,45.9,14.9,276,1,3,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-06T13:00:00,13,13,2.9,50.12,0,0,,0,0,27.7,12.8,320,1015.9,85.1,30.9,286,1,3,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-06T14:00:00,14.1,14.1,2.9,46.79,0,0,,0,0,21.1,9.4,291,1015.7,43,14.9,256,0.9,3,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-06T15:00:00,14,14,2.7,46.42,0.095,100,rain,0,0,17,6.4,316,1014.8,37.8,14.9,393,1.4,4,,"Rain, Partially cloudy",rain,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-06T16:00:00,13.9,13.9,2.3,45.53,0,0,,0,0,26.6,14.9,286,1014.5,35.5,21.1,400,1.4,4,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08226099999,08219099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-06T17:00:00,13.9,13.9,1.9,44.03,0,0,,0,0,19.7,7,297,1014.1,32.6,14.9,260,0.9,3,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-06T18:00:00,12.2,12.2,3,53.53,0,0,,0,0,19.7,10.1,263,1014.7,43.2,14.9,27,0.1,0,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-06T19:00:00,11.6,11.6,2.9,55.48,0,0,,0,0,17.6,7.7,272,1014.6,47.2,30.9,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08224099999,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-06T20:00:00,11,11,3.9,61.72,0,0,,0,0,15.9,7.7,240,1014.8,50,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08224099999,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-06T21:00:00,9.9,9,3.5,64.29,0,0,,0,0,17.7,7.6,267,1014.3,30,27.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-06T22:00:00,10.9,10.9,4.6,65.33,0,0,,0,0,19.8,9.4,237,1013.9,32,17.3,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,LEMD,08226099999,LETO,08213099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-06T23:00:00,10.6,10.6,4.3,65.11,0,0,,0,0,12.1,5.6,253,1013.6,60,27.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-07T00:00:00,10,9.2,3.7,65.14,0,0,,0,0,18,7.3,237,1013.4,80,27.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-07T01:00:00,9.9,9.1,4.9,71.28,0,0,,,0,13.5,6.9,258,1012.9,90,27.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-07T02:00:00,9.7,9.7,6.2,78.51,0,0,,,0,12.5,4.2,231,1012.2,90,27.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-07T03:00:00,9.6,8.7,6.9,83.52,0,0,,,0,20.4,7.3,236,1011.1,90,27.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-07T04:00:00,10.7,10.7,8.6,87.27,0,0,,,0,24.8,29.5,232,1011,60.6,17.3,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,LEMD,08226099999,LETO,08213099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-07T05:00:00,9.5,7.6,7.7,88.56,0,0,,,0,29.7,12.8,256,1010.6,80,27.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-07T06:00:00,10.4,10.4,9.2,92.62,0,0,,0,0,23.5,8.4,267,1010.7,90,18.9,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08224099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-07T07:00:00,10.6,10.6,9.3,91.78,0.099,100,rain,0,0,24.9,10.2,255,1010.6,97.4,14.7,0,0,0,,"Rain, Overcast",rain,"08221099999,08224099999,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-07T08:00:00,10.4,10.4,9.1,91.55,0,0,,0,0,18,8.8,265,1010.3,61.9,14.9,9,0,0,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-07T09:00:00,10.7,10.7,8.6,87.31,0,0,,0,0,20.4,9.8,266,1010.9,56.7,14.9,70,0.3,1,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-07T10:00:00,11,11,5.5,68.79,0,0,,0,0,30.6,17.3,289,1011.7,56.9,21,290,1,3,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08226099999,08219099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-07T11:00:00,12.1,12.1,2.3,51.07,0,0,,0,0,40.5,20.5,294,1012,52.6,14.9,363,1.3,4,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-07T12:00:00,11.9,11.9,2.4,52.28,0,0,,0,0,29.8,11.6,297,1012.3,55.8,14.9,312,1.1,3,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-07T13:00:00,11.7,11.7,0.9,47.48,0.001,100,rain,0,0,33.2,15.7,289,1012.3,64.1,33,417,1.5,4,,"Rain, Partially cloudy",rain,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-07T14:00:00,12.1,12.1,1.2,47.37,0,0,,0,0,34.6,12.7,285,1011.8,37.8,14.9,498,1.8,5,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-07T15:00:00,12.8,12.8,-0.3,40.46,0,0,,0,0,27.3,12,301,1011.7,32.6,15.2,451,1.6,5,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-07T16:00:00,12.2,12.2,-1.3,38.97,0,0,,0,0,57.6,31.2,290,1011,25,10,208,0.7,2,,Partially cloudy,partly-cloudy-day,"LEMD,D8661,LEVS,LETO"
"Madrid, Comunidad de Madrid, España",2019-11-07T17:00:00,11.8,11.8,-1.3,40.22,0,0,,0,0,41,24.6,278,1010,25,10,90,0.3,1,,Partially cloudy,partly-cloudy-day,"LEMD,D8661,LEVS,LETO"
"Madrid, Comunidad de Madrid, España",2019-11-07T18:00:00,11.1,11.1,0.5,47.92,0,0,,0,0,35.3,28.5,286,1011,39.9,10,14,0.1,0,,Partially cloudy,partly-cloudy-day,"LEMD,D8661,LEVS,LETO"
"Madrid, Comunidad de Madrid, España",2019-11-07T19:00:00,8.6,5,0.5,56.49,0,0,,0,0,37.1,27,290,1011,39.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LEMD,LEVS,LETO"
"Madrid, Comunidad de Madrid, España",2019-11-07T20:00:00,8,4.8,1.5,63.97,0,0,,0,0,36,20,267,1012,25,10,0,0,0,,Partially cloudy,partly-cloudy-night,"LEMD,LEVS,LETO"
"Madrid, Comunidad de Madrid, España",2019-11-07T21:00:00,6.8,4.6,2.5,73.86,0.707,100,rain,0,0,27.3,11.5,326,1013.5,100,12.2,0,0,0,,"Rain, Overcast",rain,"08221099999,08224099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-07T22:00:00,6.7,2.6,1.5,69.63,0.085,100,rain,0,0,32.4,25.6,280,1013.3,38.3,17.3,0,0,0,,"Rain, Partially cloudy",rain,"08221099999,LEMD,08226099999,LETO,08213099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-07T23:00:00,5.3,3.3,-0.6,66.03,0.004,100,rain,0,0,20.1,8.7,303,1013.7,40,27.7,0,0,0,,"Rain, Partially cloudy",rain,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-08T00:00:00,5.2,4.3,-1.5,61.74,0,0,,0,0,13.2,5.2,278,1013.4,30,27.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-08T01:00:00,5.2,3.4,-1.2,63.03,0.001,100,rain,,0,17,8,288,1013.5,40,27.6,0,0,0,,"Rain, Partially cloudy",rain,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-08T02:00:00,4.9,2.3,-1.5,63.12,0,0,,,0,22.8,11.1,278,1013.1,50,27.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-08T03:00:00,4.5,2.1,-1.5,64.89,0,0,,,0,21.1,10.1,275,1013.4,40,27.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-08T04:00:00,5.5,2,-1.1,62.78,0,0,,,0,22,17,264,1013.6,26.9,17.3,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,LEMD,08226099999,LETO,08213099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-08T05:00:00,4.5,1.9,-2.3,61.38,0,0,,,0,21.1,10.8,291,1013.7,30,27.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-08T06:00:00,5.1,3.6,-1.2,64.06,0,0,,0,0,17.3,6.7,267,1013.8,30,19.8,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08224099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-08T07:00:00,4.5,1.5,-1.5,65.14,0,0,,0,0,28.4,12.9,283,1015.5,25.4,27.7,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08224099999,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-08T08:00:00,4.5,2.2,-0.5,70.05,0,0,,0,0,21.1,9.4,282,1014.3,30,14.9,11,0,0,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-08T09:00:00,6.2,3.9,-0.4,62.53,0,0,,0,0,22.5,11.2,276,1015,30,14.9,69,0.2,1,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-08T10:00:00,7.1,2.9,-0.6,58.03,0,0,,0,0,30.2,28.6,285,1015.6,31.4,21,254,0.9,3,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08226099999,08219099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-08T11:00:00,8.4,6.7,0.8,59.04,0,0,,0,0,30.8,10.3,282,1016.1,24.8,14.9,406,1.5,4,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-08T12:00:00,9.6,7.7,0.4,52.82,0,0,,0,0,30.1,13.3,302,1015.9,24.8,14.9,505,1.8,5,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-08T13:00:00,10.8,10.8,-1.2,43.3,0,0,,0,0,41.2,18.7,302,1015.9,24.8,30.9,560,2,6,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-08T14:00:00,12.2,12.2,-1.2,39.5,0,0,,0,0,27,14.3,293,1015.2,30,14.9,552,2,6,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-08T15:00:00,12.8,12.8,-2,35.88,0,0,,0,0,44.3,20.2,300,1015.7,40.2,14.9,498,1.8,5,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-08T16:00:00,12.2,12.2,-1.9,37.41,0,0,,0,0,45.4,23.3,291,1015.7,45.4,21,391,1.4,4,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08226099999,08219099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-08T17:00:00,12.1,12.1,-1.9,37.78,0,0,,0,0,33.6,17,302,1016.8,42.8,14.9,94,0.3,1,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-08T18:00:00,10.5,10.5,-0.7,45.6,0,0,,0,0,25.6,13.2,277,1017,30,14.9,18,0.1,0,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-08T19:00:00,9.6,7.9,-0.9,47.86,0.095,100,rain,0,0,31.5,11.9,309,1018.1,25.4,21.3,0,0,0,,"Rain, Partially cloudy",rain,"08221099999,08224099999,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-08T20:00:00,9.4,7.1,0.6,54.23,0,0,,0,0,36,15.3,288,1018.9,30,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08224099999,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2019-11-08T21:00:00,9.2,6.8,0.7,55.36,0,0,,0,0,29.8,16,282,1019.7,40,19.8,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08224099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-08T22:00:00,9.2,6,1,56.56,0,0,,0,0,23,24.7,265,1020.1,41.7,17.3,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,LEMD,08226099999,LETO,08213099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-08T23:00:00,7.4,5.6,-0.2,58.62,0,0,,0,0,27.7,10.1,291,1020.6,30,27.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2019-11-09T00:00:00,6.8,4.6,-0.4,59.94,0,0,,0,0,23.5,11.1,289,1021.3,0,27.6,0,0,0,,Clear,clear-night,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
