country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,estimated_generation_note_2013,estimated_generation_note_2014,estimated_generation_note_2015,estimated_generation_note_2016,estimated_generation_note_2017
ESP,Spain,LAS CONCHAS GRUPO 1,WRI1006604,49.38,42.4075,-7.5316,Hydro,,,,1949.0,GAS NATURAL FENOSA GENERACION  S.L.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1017244,,,,,,,,,,169.21,163.31,67.03,171.54,58.89,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,LAS ONDINAS GR 1,WRI1006607,82.46000000000001,42.8206,-6.4875,Hydro,,,,1966.0,ENDESA GENERACION S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1015716,,,,,,,,,,245.10,242.61,100.47,252.88,94.83,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,LAS PICADAS GRUPO 1,WRI1006610,24.32,40.3236,-4.2032,Hydro,,,,1952.0,GAS NATURAL FENOSA GENERACION  S.L.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1032452,,,,,,,,,,79.06,79.06,55.09,79.28,52.88,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,LAS SALINAS 12  DIESEL 9,WRI1006611,72.11,28.5004,-13.8627,Oil,,,,2005.0,UNION ELECTRICA DE CANARIAS GENERACION  S.A.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1032394,,,,,,,,,,,,,,150.24,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,LAS SALINAS 8  GAS 2,WRI1006615,51.25,28.5004,-13.8627,Oil,,,,2000.0,UNION ELECTRICA DE CANARIAS GENERACION  S.A.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1032394,,,,,,,,,,,,,,106.77,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,LAS SALINAS 9 (GAS MOVIL 1),WRI1006617,11.74,28.5004,-13.8627,Oil,,,,1988.0,UNION ELECTRICA DE CANARIAS GENERACION  S.A.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1032394,,,,,,,,,,,,,,24.46,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,LAS VINAS,WRI1006619,38.0,41.6704,-3.6892,Wind,,,,2010.0,IBERDROLA RENOVABLES CASTILLA Y LEON  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1110467,,,,,,,,,,106.71,104.29,88.00,81.06,82.19,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,LERIDA,WRI1006620,11.93,41.6167,0.6167,Hydro,,,,1964.0,ENDESA GENERACION S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,,,,,,42.22,43.36,24.41,44.02,23.73,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,LES COLLADETES I,WRI1006621,36.63,40.8667,0.7167,Wind,,,,2000.0,ENERVENT  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1047387,,,,,,,,,,77.54,68.73,75.92,78.08,76.07,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,LES FORQUES,WRI1006622,30.0,41.4833,1.2333,Wind,,,,2008.0,PARQUES EOLICOS GESTINVER  SL,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1067284,,,,,,,,,,77.31,74.99,72.75,71.51,76.23,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,LITORAL DE ALMERIA GR 2,WRI1006625,1119.5900000000001,36.9783,-1.9054,Coal,,,,1997.0,ENDESA GENERACION S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,1031229,,,,7342.939,5068.967,6119.552,,,JRC-PPDB-OPEN,,,,,5107.26,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,LLAVORSI CARDOS 1,WRI1006626,52.4,42.4951,1.2110,Hydro,,,,1966.0,ENDESA GENERACION S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1017211,,,,,,,,,,181.41,181.22,88.40,177.38,78.02,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,LOS BARRIOS,WRI1006636,570.05,36.1828,-5.4200,Coal,,,,1985.0,VIESGO GENERACION  S.L.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,1012811,,,,3821.551,2353.358,3141.138,,,JRC-PPDB-OPEN,,,,,2600.41,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,LOS CASTRIOS,WRI1006639,26.4,38.1500,-1.0167,Wind,,,,2006.0,CASTRIOS  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1063570,,,,,,,,,,56.34,58.44,65.90,64.86,77.47,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,LOS GUINCHOS 15   GAS MOVIL 2,WRI1006642,67.3,28.6538,-17.7867,Oil,,,,2006.0,UNION ELECTRICA DE CANARIAS GENERACION  S.A.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1032396,,,,,,,,,,,,,,140.22,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,LOS LLANOS,WRI1006648,38.0,36.4469,-5.2858,Wind,,,,2011.0,PRODUCTOR REGIONAL DE ENERGIAS RENOVABLES III  S.A,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1089450,,,,,,,,,,118.78,108.31,89.30,99.40,94.88,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,LOS PEARES GRUPO 2,WRI1006651,181.02,42.4637,-7.7237,Hydro,,,,1954.0,GAS NATURAL FENOSA GENERACION  S.L.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,1032458,,,,,,,,,,548.94,546.19,265.01,552.43,236.02,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,La Corchuela,WKS0067994,26.3,38.8270,-7.0220,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,55.33,53.33,55.68,53.60,56.35,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,La Flamenca,WKS0060223,7.2,37.2800,-7.2590,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,16.24,15.60,14.92,15.13,15.63,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,La Herrera 160,WKS0060376,4.8,38.9580,-2.1048,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,10.12,10.48,10.23,10.27,10.47,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,La Magascona,WKS0063591,20.0,39.4361,-5.9333,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,43.11,41.18,42.69,41.29,42.98,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,La Magasquila,WKS0063592,10.0,39.4359,-5.9438,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,19.49,18.66,19.09,18.63,19.06,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,La Muela II Grupo 4,WRI1006587,877.95,39.2438,-0.9317,Hydro,,,,,IBERDROLA GENERACION  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,,,,,,2492.37,2054.93,1059.48,2825.84,991.40,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,La Olmeda,WKS0060289,6.0,41.2060,-4.8370,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,10.24,10.24,10.44,9.99,10.54,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,La Puente de Piedra,WKS0060116,11.2,41.4369,-2.5000,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,20.08,20.62,21.88,20.41,23.55,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,La Quintana,WKS0060164,9.8,37.7180,-4.8900,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,18.67,17.98,17.96,18.38,19.35,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,La Rambla,WKS0060294,5.7,37.6057,-4.7677,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,11.48,11.07,11.10,11.37,12.09,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,La Solana,WKS0060249,6.6,38.9240,-3.2570,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,13.04,13.08,13.45,13.10,13.32,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,La Veguilla,WKS0060171,9.4,38.0016,-4.3197,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,18.28,17.53,19.88,17.98,19.52,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,Las Cabezas de San Juan,WKS0060298,5.7,37.0700,-6.0330,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,11.83,11.22,11.03,10.78,11.48,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,Las Gabias N,WKS0060159,10.0,37.1420,-3.7150,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,21.98,21.99,20.88,21.24,22.21,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,Las Gabias S,WKS0060062,18.0,37.1290,-3.7120,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,44.45,46.09,43.61,44.08,46.83,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,Lasesa,WKS0060177,9.0,41.8560,-0.0610,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,14.95,15.45,16.02,15.98,16.08,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,Lazagurría,WKS0065988,4.0,42.4960,-2.2780,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,6.04,6.10,6.24,6.32,6.15,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,Lebrija 3+4,WKS0060226,7.1,36.9640,-6.0630,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,15.24,14.31,13.75,13.30,14.74,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,Llerena I,WKS0060373,4.8,38.2446,-5.9657,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,10.12,10.25,10.66,10.50,10.95,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,Lobosillo,WKS0060090,12.7,37.7336,-1.0596,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,30.51,32.94,29.09,29.14,30.08,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,Logrosán,WKS0060361,5.0,39.2946,-5.4885,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,10.09,9.73,10.11,9.78,10.02,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,Los Navalmorales,WKS0060246,6.6,39.7199,-4.6529,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,13.41,13.25,13.33,13.13,13.09,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,Los Olivares,WKS0060173,9.1,37.7976,-3.7977,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,17.91,19.45,19.60,17.43,18.85,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,Losa del Obispo,WKS0060218,7.4,39.6870,-0.8520,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,14.69,16.21,14.62,14.38,16.51,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,Lucainena de las Torres,WKS0060037,15.2,37.0150,-2.1760,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,39.67,39.15,39.75,40.35,39.96,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,MAHON 10  BURMEISTER N 2,WRI1006655,195.19999999999996,39.8964,4.2597,Oil,,,,1991.0,GAS Y ELECTRICIDAD GENERACION  S.A.U,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1017460,,,,,,,,,,,,,,406.70,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,MAHON TG4,WRI1006662,50.0,39.8964,4.2597,Gas,,,,2008.0,GAS Y ELECTRICIDAD GENERACION  S.A.U,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,,,,,,,,,,118.51,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,MAJADAS,WRI1006663,49.9,39.9687,-5.7417,Solar,,,,2010.0,TERMOSOLAR MAJADAS S.L.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,1073135,,,,,,,,,,111.81,109.01,102.50,103.02,100.61,SOLAR-V1,SOLAR-V1,SOLAR-V1,SOLAR-V1,SOLAR-V1
ESP,Spain,MALA1 (CTCC MALAGA),WRI1006664,415.509,36.7495,-4.5631,Gas,,,,2009.0,GAS NATURAL FENOSA GENERACION  S.L.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,1064787,,,,1845.647,1787.158,1821.304,,,JRC-PPDB-OPEN,,,,,984.89,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,MANCHASOL-2,WRI1006665,99.8,39.1838,-3.3119,Solar,,,,2011.0,MANCHASOL-2  CENTRAL TERMOSOLAR DOS  S.L.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,1077591,,,,,,,,,,210.06,216.26,224.51,203.98,206.75,SOLAR-V1,SOLAR-V1,SOLAR-V1,SOLAR-V1,SOLAR-V1
ESP,Spain,MANDEO-ZARZO,WRI1006666,25.6,43.2347,-8.0171,Hydro,,,,,NAVARRO GENERACION  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1032460,,,,,,,,,,81.56,81.56,57.45,81.79,54.48,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,MEDIANO 1,WRI1006670,66.97,42.3227,0.2438,Hydro,,,,1969.0,CORPORACION ACCIONA HIDRAULICA  S.L.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1015791,,,,,,,,,,226.45,232.18,122.62,232.81,102.72,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,MEIRAMA GRUPO 1,WRI1006671,557.2,43.1685,-8.4111,Coal,,,,1980.0,GAS NATURAL FENOSA GENERACION  S.L.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,1032462,,,,3131.406,2319.937,2476.67,,,JRC-PPDB-OPEN,,,,,2541.79,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,MELILLA 13,WRI1006672,46.900000000000006,35.2900,-2.9400,Oil,,,,2008.0,ENDESA GENERACION S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1015717,,,,,,,,,,,,,,97.71,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,MENUZA,WRI1006675,27.716,41.3217,-0.3508,Hydro,,,,,ELECTRO METALURGICA DEL EBRO  S.L.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1029092,,,,,,,,,,88.28,88.44,60.80,88.40,51.17,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,MEQUINENZA 1,WRI1006676,322.36,41.3687,0.2765,Hydro,,,,1964.0,ENDESA GENERACION S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,1015792,,,,,,,,,,933.16,893.00,426.01,892.18,424.39,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,MICHELIN ARANDA,WRI1006677,31.866,41.6704,-3.6892,Gas,,,,2003.0,ENERGYWORKS ARANDA  S.L.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1053157,,,,,,,,,,,,,,75.53,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,MICHELIN VALLADOLID $$,WRI1006678,46.0,41.6552,-4.7237,Gas,,,,,ENERGYWORKS VIT-VALL  S.L.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1049219,,,,,,,,,,,,,,109.03,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,MONTAMARA 1,WRI1006685,92.42,42.5758,1.1423,Hydro,,,,1974.0,ENDESA GENERACION S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,1017214,,,,,,,,,,312.08,312.08,148.37,281.19,109.47,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,MONTEFURADO 3,WRI1006689,44.29,42.4768,-7.2746,Hydro,,,,1957.0,IBERDROLA GENERACION  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1019198,,,,,,,,,,141.40,141.40,93.04,142.70,73.22,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,MONTEJO DE BRICIA,WRI1006690,13.6,40.6325,-5.6229,Wind,,,,2006.0,BOREAS EOLICA 2  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1063569,,,,,,,,,,30.38,31.86,36.17,33.61,41.86,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,MONTIJA,WRI1006691,30.8,38.9503,-0.6520,Wind,,,,2004.0,GAS NATURAL FENOSA RENOVABLES  S.L.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1063567,,,,,,,,,,76.63,77.31,89.63,81.28,72.25,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,MORALETS 1,WRI1006693,219.14000000000001,42.5787,0.7587,Hydro,,,,1985.0,ENDESA GENERACION S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,1015793,,,,,,,,,,637.76,637.76,360.39,639.51,329.14,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,MUDEFER,WRI1006695,57.6,41.0333,0.2500,Wind,,,,2010.0,PARC EOLIC MUDEFER  SL,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1071226,,,,,,,,,,220.51,167.05,145.12,139.08,131.08,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,MUELA DE MORATALLA,WRI1006697,49.5,38.9667,-1.2167,Wind,,,,,IBERDROLA DIVERSIFICACION  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,,,,,,,,,,105.27,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,Madridejos,WKS0060181,8.8,39.4920,-3.5350,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,15.49,16.32,17.20,15.68,17.19,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,Magacela,WKS0060123,10.9,38.9130,-5.7048,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,23.54,22.52,23.15,22.71,23.28,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,Magec de Abona,WKS0060264,6.3,28.1408,-16.4622,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,14.55,14.65,14.60,14.72,14.55,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
